Date,Time,Instrument,StudyTimeframe,HigherTimeframeCandleOpenTime,Open,High,Low,Close,Range,Level50,Level25,FirstLevel50TouchTime,Outcome,OutcomeTime,MinutesFromLevel50ToOutcome,MaximumPriceAfterLevel50,MinimumPriceAfterLevel50,SessionTemplate,DataResolution
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-16 21:46:00,DOWN,2026-03-16 21:46:00,0,25104.25,25094.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-16 22:01:00,DOWN,2026-03-16 22:01:00,0,25119.00,25115.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-16 22:16:00,DOWN,2026-03-16 22:16:00,0,25107.00,25101.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-16 22:31:00,DOWN,2026-03-16 22:31:00,0,25108.00,25104.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-16 22:46:00,DOWN,2026-03-16 22:46:00,0,25106.00,25102.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-16 23:01:00,DOWN,2026-03-16 23:01:00,0,25081.75,25073.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-16 23:16:00,DOWN,2026-03-16 23:16:00,0,25086.50,25078.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-16 23:31:00,DOWN,2026-03-16 23:31:00,0,25087.75,25077.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-16 23:46:00,DOWN,2026-03-16 23:46:00,0,25077.00,25071.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 00:01:00,DOWN,2026-03-17 00:01:00,0,25076.25,25072.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 00:16:00,DOWN,2026-03-17 00:16:00,0,25083.75,25081.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 00:31:00,DOWN,2026-03-17 00:31:00,0,25098.25,25094.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 00:46:00,DOWN,2026-03-17 00:46:00,0,25116.75,25112.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 01:01:00,DOWN,2026-03-17 01:01:00,0,25120.75,25115.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 01:16:00,DOWN,2026-03-17 01:16:00,0,25134.50,25128.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 01:31:00,DOWN,2026-03-17 01:31:00,0,25127.25,25123.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 01:46:00,DOWN,2026-03-17 01:46:00,0,25101.00,25084.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 02:01:00,DOWN,2026-03-17 02:01:00,0,25043.50,25023.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 02:16:00,DOWN,2026-03-17 02:16:00,0,25026.25,25020.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 02:31:00,DOWN,2026-03-17 02:31:00,0,25046.75,25035.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 02:46:00,DOWN,2026-03-17 02:46:00,0,25049.25,25038.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 03:01:00,DOWN,2026-03-17 03:01:00,0,25036.25,25023.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 03:16:00,DOWN,2026-03-17 03:16:00,0,25047.75,25042.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 03:31:00,DOWN,2026-03-17 03:31:00,0,25082.50,25075.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 03:46:00,DOWN,2026-03-17 03:46:00,0,25068.00,25059.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 04:01:00,DOWN,2026-03-17 04:01:00,0,25084.75,25053.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 04:16:00,DOWN,2026-03-17 04:16:00,0,25049.75,25039.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 04:31:00,DOWN,2026-03-17 04:31:00,0,25049.50,25040.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 04:46:00,DOWN,2026-03-17 04:46:00,0,25078.00,25067.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 05:01:00,DOWN,2026-03-17 05:01:00,0,25066.50,25050.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 05:16:00,DOWN,2026-03-17 05:16:00,0,25078.25,25069.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 05:31:00,DOWN,2026-03-17 05:31:00,0,25132.25,25118.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 05:46:00,DOWN,2026-03-17 05:46:00,0,25123.50,25112.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 06:01:00,DOWN,2026-03-17 06:01:00,0,25126.00,25115.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 06:16:00,DOWN,2026-03-17 06:16:00,0,25105.50,25095.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 06:31:00,DOWN,2026-03-17 06:31:00,0,25095.25,25089.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 06:46:00,DOWN,2026-03-17 06:46:00,0,25107.25,25103.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 07:01:00,DOWN,2026-03-17 07:01:00,0,25118.25,25111.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 07:16:00,DOWN,2026-03-17 07:16:00,0,25108.50,25102.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 07:31:00,DOWN,2026-03-17 07:31:00,0,25127.75,25113.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 07:46:00,DOWN,2026-03-17 07:46:00,0,25133.25,25126.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 08:01:00,DOWN,2026-03-17 08:01:00,0,25103.25,25095.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 08:16:00,DOWN,2026-03-17 08:16:00,0,25173.00,25167.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 08:31:00,DOWN,2026-03-17 08:31:00,0,25196.25,25191.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 08:46:00,DOWN,2026-03-17 08:46:00,0,25208.00,25200.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 09:01:00,DOWN,2026-03-17 09:01:00,0,25228.75,25211.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 09:16:00,DOWN,2026-03-17 09:16:00,0,25257.50,25252.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 09:31:00,DOWN,2026-03-17 09:31:00,0,25292.25,25246.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 09:46:00,DOWN,2026-03-17 09:46:00,0,25368.00,25337.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 10:01:00,DOWN,2026-03-17 10:01:00,0,25380.25,25361.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 10:16:00,DOWN,2026-03-17 10:16:00,0,25312.25,25293.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 10:31:00,DOWN,2026-03-17 10:31:00,0,25353.75,25338.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 10:46:00,DOWN,2026-03-17 10:46:00,0,25372.25,25363.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 11:01:00,DOWN,2026-03-17 11:01:00,0,25369.50,25355.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 11:16:00,DOWN,2026-03-17 11:16:00,0,25328.00,25306.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 11:31:00,DOWN,2026-03-17 11:31:00,0,25305.75,25291.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 11:46:00,DOWN,2026-03-17 11:46:00,0,25285.00,25273.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 12:01:00,DOWN,2026-03-17 12:01:00,0,25275.50,25262.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 12:16:00,DOWN,2026-03-17 12:16:00,0,25267.00,25254.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 12:31:00,DOWN,2026-03-17 12:31:00,0,25306.25,25292.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 12:46:00,DOWN,2026-03-17 12:46:00,0,25308.50,25300.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 13:01:00,DOWN,2026-03-17 13:01:00,0,25289.50,25276.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 13:16:00,DOWN,2026-03-17 13:16:00,0,25296.75,25285.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 13:31:00,DOWN,2026-03-17 13:31:00,0,25302.75,25292.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 13:46:00,DOWN,2026-03-17 13:46:00,0,25301.00,25285.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 14:01:00,DOWN,2026-03-17 14:01:00,0,25321.50,25310.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 14:16:00,DOWN,2026-03-17 14:16:00,0,25320.75,25315.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 14:31:00,DOWN,2026-03-17 14:31:00,0,25289.75,25279.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 14:46:00,DOWN,2026-03-17 14:46:00,0,25278.75,25274.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 15:01:00,DOWN,2026-03-17 15:01:00,0,25293.25,25282.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 15:16:00,DOWN,2026-03-17 15:16:00,0,25307.25,25284.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 15:31:00,DOWN,2026-03-17 15:31:00,0,25298.50,25286.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 15:46:00,DOWN,2026-03-17 15:46:00,0,25293.00,25281.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 16:01:00,DOWN,2026-03-17 16:01:00,0,25304.50,25286.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 16:16:00,DOWN,2026-03-17 16:16:00,0,25311.25,25307.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 16:31:00,DOWN,2026-03-17 16:31:00,0,25306.50,25304.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 16:46:00,DOWN,2026-03-17 16:46:00,0,25309.50,25306.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 18:01:00,DOWN,2026-03-17 18:01:00,0,25310.50,25294.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 18:16:00,DOWN,2026-03-17 18:16:00,0,25299.25,25294.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 18:31:00,DOWN,2026-03-17 18:31:00,0,25293.75,25289.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 18:46:00,DOWN,2026-03-17 18:46:00,0,25279.00,25276.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 19:01:00,DOWN,2026-03-17 19:01:00,0,25293.00,25285.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 19:16:00,DOWN,2026-03-17 19:16:00,0,25289.50,25286.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 19:31:00,DOWN,2026-03-17 19:31:00,0,25289.00,25284.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 19:46:00,DOWN,2026-03-17 19:46:00,0,25291.50,25286.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 20:01:00,DOWN,2026-03-17 20:01:00,0,25285.75,25280.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 20:16:00,DOWN,2026-03-17 20:16:00,0,25337.25,25325.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 20:31:00,DOWN,2026-03-17 20:31:00,0,25328.50,25325.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 20:46:00,DOWN,2026-03-17 20:46:00,0,25358.25,25334.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 21:01:00,DOWN,2026-03-17 21:01:00,0,25367.75,25361.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 21:16:00,DOWN,2026-03-17 21:16:00,0,25376.75,25372.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 21:31:00,DOWN,2026-03-17 21:31:00,0,25373.25,25370.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 21:46:00,DOWN,2026-03-17 21:46:00,0,25377.00,25372.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 22:01:00,DOWN,2026-03-17 22:01:00,0,25389.25,25376.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 22:16:00,DOWN,2026-03-17 22:16:00,0,25389.50,25385.00,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 22:31:00,DOWN,2026-03-17 22:31:00,0,25411.50,25406.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 22:46:00,DOWN,2026-03-17 22:46:00,0,25409.00,25401.25,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 23:01:00,DOWN,2026-03-17 23:01:00,0,25402.25,25399.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 23:16:00,DOWN,2026-03-17 23:16:00,0,25406.75,25402.75,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 23:31:00,DOWN,2026-03-17 23:31:00,0,25405.75,25403.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-17 23:46:00,DOWN,2026-03-17 23:46:00,0,25407.50,25404.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-18 00:01:00,DOWN,2026-03-18 00:01:00,0,25424.00,25418.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-18 00:16:00,DOWN,2026-03-18 00:16:00,0,25428.00,25425.50,CME US Index Futures ETH,1-Minute
2026-06-24,17:00:00,NQ SEP26,15m,2026-06-24 17:00:00,30094.50,30157.75,30080.00,30095.25,77.75,30118.88,30099.44,2026-03-18 00:31:00,DOWN,2026-03-18 00:31:00,0,25422.25,25419.25,CME US Index Futures ETH,1-Minute
